playerID,yearID,lgID,POS,gold_glove
diazal02,2022,AL,1B,1
freemty01,2022,AL,SS,1
rossty01,2018,NL,P,2
tinocje01,2021,NL,P,1
nimmobr01,2019,NL,OF,1
garciro02,2019,NL,2B,1
changyu01,2021,AL,1B,1
loaisjo01,2019,AL,P,1
bergmch01,2016,NL,P,1
sianimi01,2023,NL,OF,2
woodrbr01,2019,NL,P,1
alonsyo01,2016,AL,1B,1
paulsbe01,2014,NL,OF,1
suareeu01,2018,NL,3B,1
stewadj01,2019,AL,OF,1
bassan01,2022,AL,P,1
choatra01,2014,NL,P,1
garcigr01,2016,NL,SS,1
bradlja02,2016,AL,OF,1
confomi01,2017,NL,OF,1
garvemi01,2023,AL,1B,1
croncj01,2014,AL,1B,1
kershcl01,2014,NL,P,1
rojasmi02,2016,NL,3B,1
felizmi01,2015,AL,P,1
albieoz01,2018,NL,2B,1
crawfbr01,2016,NL,SS,1
garciar01,2022,NL,1B,1
ortka01,2023,AL,P,1
arrieja01,2021,NL,P,2
davista01,2017,NL,C,1
descada01,2017,NL,1B,1
ozunama01,2021,NL,OF,1
colege01,2022,AL,P,1
guaipma01,2016,AL,P,1
difowi01,2016,NL,3B,1
stitema01,2014,NL,P,1
dominma01,2016,AL,3B,1
almonab01,2015,AL,OF,1
duffyma01,2021,NL,2B,1
indiajo01,2023,NL,2B,1
mercejo03,2020,AL,SS,1
raleylu01,2023,AL,1B,1
hampsga01,2023,NL,2B,1
gibsoky01,2018,AL,P,1
peterda01,2021,NL,P,1
casalcu01,2014,AL,C,1
tollest01,2014,AL,P,1
myerswi01,2022,NL,3B,1
loftini01,2023,AL,2B,1
fraziad01,2018,NL,OF,1
alldrca01,2022,NL,P,1
housead01,2020,NL,P,1
altuvjo01,2014,AL,2B,1
kratzer01,2020,AL,1B,1
mahlety01,2023,AL,P,1
strawmy01,2018,AL,OF,1
grifffo01,2020,AL,P,1
millesh01,2016,NL,P,1
kempto01,2022,AL,2B,1
valaipa01,2017,NL,2B,1
ortizda01,2014,AL,1B,1
farquda01,2017,AL,P,2
russead02,2018,NL,SS,1
greench03,2017,AL,P,1
diazya01,2017,AL,3B,1
narvech01,2016,NL,P,1
rosentr01,2019,NL,P,1
chacijh01,2017,NL,P,1
kershcl01,2017,NL,P,1
latosma01,2015,AL,P,1
reedmi02,2016,NL,OF,1
fletcda02,2021,AL,SS,1
kineris01,2020,AL,3B,1
burgeja01,2022,AL,2B,1
changyu01,2023,AL,3B,1
garcilu04,2022,NL,2B,1
greenhu01,2023,NL,P,1
singljo02,2015,AL,1B,1
streehu01,2015,AL,P,1
velazan01,2018,AL,SS,1
holdejo02,2020,AL,P,1
sucreje01,2015,AL,P,1
barnema01,2019,AL,P,1
dermoma01,2023,AL,P,1
guilmpr01,2015,AL,P,1
avilaal01,2018,NL,C,1
shortza01,2021,AL,2B,1
obrieri01,2021,NL,P,1
snidetr01,2015,AL,OF,1
riosya01,2017,NL,P,1
colliti01,2018,NL,P,1
perkigl01,2014,AL,P,1
riverre01,2021,AL,C,1
feddeer01,2022,NL,P,1
iribahe01,2016,NL,2B,1
motteja01,2014,NL,P,1
stephro01,2017,NL,P,1
borboju01,2016,AL,OF,1
zieglbr01,2018,NL,P,2
scherma01,2022,NL,P,1
lopesti01,2020,AL,3B,1
santado01,2020,AL,OF,1
hoffmje02,2016,NL,P,1
bethach01,2016,NL,C,1
coopega03,2018,NL,OF,1
grissva01,2023,NL,SS,1
murphjr01,2019,NL,P,1
bochybr02,2014,NL,P,1
mileywa01,2021,NL,P,1
bleieri01,2016,AL,P,1
nunezed02,2017,AL,3B,1
kopecmi01,2023,AL,P,1
beltbr01,2022,NL,1B,1
maurebr01,2018,AL,P,1
clippty01,2016,AL,P,1
rossro01,2015,AL,P,1
gosean01,2014,AL,OF,1
stephro01,2022,NL,P,2
paredji01,2016,AL,2B,1
gregodi01,2015,AL,SS,1
villaca01,2015,NL,P,1
torrelu01,2021,AL,3B,1
burnese01,2016,NL,P,1
robleha01,2020,AL,P,1
rosalad01,2015,AL,3B,1
tejadru01,2014,NL,SS,1
richacl01,2018,NL,P,1
thorple01,2020,AL,P,1
castrha01,2022,AL,P,1
blevije01,2019,NL,P,1
valaipa01,2018,NL,3B,1
beeksja01,2023,AL,P,1
suzukku01,2022,AL,1B,1
heredgu01,2022,NL,OF,1
wilsoju10,2022,NL,P,1
josepto01,2016,NL,1B,1
altuvjo01,2020,AL,2B,1
kimbrcr01,2023,NL,P,1
grandya01,2020,AL,1B,1
perezro02,2016,AL,C,1
parrian01,2014,AL,2B,1
castrst01,2020,NL,2B,1
descada01,2018,NL,3B,1
abreujo02,2021,AL,3B,1
sandopa01,2020,NL,1B,1
frankni01,2016,AL,1B,1
rodrise01,2014,AL,SS,1
anderbr04,2017,AL,P,1
youngan02,2021,NL,2B,1
lowrije01,2015,AL,SS,1
sanchca01,2017,AL,3B,1
lowrije01,2022,AL,1B,1
sandopa01,2021,NL,3B,1
reksza01,2022,AL,OF,1
gonzama01,2021,AL,SS,1
markepa01,2022,AL,P,1
plaweke01,2019,AL,C,1
santaer01,2016,AL,P,1
santada01,2016,AL,3B,1
priceda01,2018,AL,P,1
gallojo01,2022,NL,OF,1
hudsoda01,2016,NL,P,1
rutlejo01,2016,AL,3B,1
rondojo02,2019,AL,2B,1
boyerbl01,2018,AL,P,1
feddeer01,2018,NL,P,1
bonifem01,2015,AL,2B,1
hardyjj01,2014,AL,SS,1
wilsojo03,2015,AL,2B,1
hatchto01,2023,AL,P,1
schroma01,2021,NL,1B,1
stallja01,2019,NL,C,1
beatyma01,2023,AL,OF,1
boshebu01,2016,AL,P,1
drurybr01,2021,NL,3B,1
morrobr01,2017,NL,P,1
perkigl01,2015,AL,P,1
perezmi03,2019,AL,1B,1
salasfe01,2018,NL,P,1
zitoba01,2015,AL,P,1
lewisco01,2016,AL,P,1
rodriri05,2017,AL,P,1
mountry01,2021,AL,OF,1
galvifr01,2014,NL,SS,1
barrefr02,2017,AL,SS,1
cedenxa01,2015,AL,P,1
jonesja08,2023,NL,2B,1
denniry01,2014,NL,P,1
scribev01,2017,AL,P,1
flahery01,2014,AL,1B,1
kremede01,2022,AL,P,1
putkolu01,2014,AL,P,1
webstal01,2014,AL,P,1
fistedo01,2014,NL,P,1
nerishe01,2023,AL,P,1
wolteto01,2016,NL,SS,1
walshja01,2019,AL,P,1
youngja03,2023,NL,OF,1
teherju01,2017,NL,P,1
gyorkje01,2015,NL,SS,1
sanomi01,2016,AL,3B,1
farrelu01,2020,AL,P,1
jonesja07,2018,AL,OF,1
stonega01,2023,NL,P,1
torreal01,2015,NL,P,1
laurera01,2018,AL,OF,1
leonedo01,2022,NL,P,1
dietrde01,2016,NL,3B,1
matzety01,2022,NL,P,1
teperry01,2021,AL,P,1
moranco01,2022,NL,1B,1
mcneije01,2021,NL,OF,1
shuckja01,2015,AL,OF,1
woodrbr01,2020,NL,P,1
clevest01,2015,AL,C,1
cabreed02,2021,NL,P,1
hernaen02,2023,NL,SS,1
culbech01,2020,NL,2B,1
crawfku01,2021,AL,P,1
lambjo02,2015,NL,P,1
shawtr01,2015,AL,1B,1
almonmi01,2018,AL,P,1
smylydr01,2023,NL,P,1
kozmape01,2017,AL,SS,2
diekmja01,2023,AL,P,2
weeksje01,2016,NL,3B,1
garcilu03,2021,NL,P,1
robinsh01,2014,NL,OF,1
troutmi01,2022,AL,OF,1
goinsry01,2015,AL,SS,1
rodriro03,2018,AL,OF,1
biagijo01,2021,NL,P,1
sierrmo01,2018,NL,OF,1
cimbead01,2020,AL,P,1
isbelky01,2021,AL,OF,1
mejiaad01,2017,AL,P,1
sewalpa01,2021,AL,P,1
taylomi02,2020,NL,OF,1
iannech01,2017,NL,3B,1
bryankr01,2016,NL,1B,1
handbr01,2021,NL,P,2
hernate01,2017,AL,OF,2
lowena01,2020,AL,1B,1
diazal02,2021,AL,SS,1
reyesjo01,2016,NL,SS,1
vierlma01,2021,NL,1B,1
olivaed02,2020,NL,OF,1
gimench01,2016,AL,3B,1
rodrise01,2014,AL,1B,1
ortegra01,2022,NL,OF,1
dovalca01,2021,NL,P,1
chavimi01,2023,NL,2B,1
kempto01,2019,AL,2B,1
pindech01,2018,AL,2B,1
senzaan01,2018,NL,P,1
hutchdr01,2022,AL,P,1
rojasjo02,2022,AL,3B,1
vanslsc01,2015,NL,OF,1
marcatu01,2021,NL,2B,1
shawtr01,2015,AL,OF,1
beltbr01,2019,NL,OF,1
bridejo01,2023,AL,1B,1
adamsau02,2023,NL,P,1
eschja01,2016,NL,P,1
guerrju02,2019,NL,P,1
barraky01,2021,AL,P,1
rutlejo01,2017,AL,3B,1
tomlijo01,2016,AL,P,1
avilaal01,2019,NL,C,1
torreca01,2018,NL,P,1
bradiky01,2023,AL,P,1
davidma02,2018,AL,3B,1
petrija01,2014,AL,P,1
wardta01,2021,AL,OF,1
williau01,2018,NL,P,1
blachty01,2016,NL,P,1
gallojo01,2021,AL,OF,2
megiltr01,2022,AL,P,1
diazal02,2020,AL,1B,1
grimmju01,2014,NL,P,1
holtbr01,2014,AL,3B,1
hampsga01,2018,NL,SS,1
smithpa04,2020,NL,1B,1
dietrde01,2019,NL,2B,1
sosale01,2023,AL,2B,1
sborzjo01,2020,NL,P,1
topaju01,2020,NL,P,1
harrijo05,2017,NL,OF,1
vogtst01,2016,AL,1B,1
castifa01,2017,NL,P,1
kolarad01,2021,AL,P,1
machama01,2023,NL,3B,1
hamilca01,2022,AL,C,1
neusesh01,2021,NL,3B,1
bowmama01,2017,NL,P,1
davisjd01,2018,AL,OF,1
naylojo01,2020,NL,1B,1
greenri02,2022,AL,OF,1
perezhe01,2019,NL,P,1
vilorme01,2018,AL,C,1
beckhgo01,2015,AL,3B,1
willibr02,2023,NL,P,1
wadety01,2023,AL,OF,1
avilalu01,2018,AL,P,1
berrijo01,2021,AL,P,2
barneto01,2016,AL,P,1
fletcda02,2019,AL,SS,1
moniami01,2023,AL,OF,1
martise01,2022,AL,P,1
arciafr01,2018,AL,1B,1
wallach01,2023,AL,C,1
joeco01,2023,NL,1B,1
souzast01,2018,NL,OF,1
cishest01,2022,NL,P,1
higasky01,2018,AL,C,1
arenano01,2016,NL,3B,1
hanigry01,2014,AL,C,1
ladenty01,2015,AL,OF,1
mcgeeja01,2018,NL,P,1
vargami01,2022,NL,1B,1
vanmejo01,2022,NL,P,1
schoojo01,2017,AL,2B,1
leblawa01,2021,AL,P,1
hundlni01,2017,NL,C,1
rossco01,2015,AL,OF,1
johnske05,2016,NL,3B,1
diazjh01,2021,AL,P,1
kolozma01,2022,NL,C,1
odorro01,2017,AL,2B,1
cosarja01,2014,NL,P,1
vazquch01,2017,AL,3B,1
karnsna01,2015,AL,P,1
suareeu01,2014,AL,SS,1
mercejo03,2019,AL,3B,1
cedenxa01,2014,NL,P,1
contrro01,2021,NL,P,1
pennicl01,2017,AL,2B,1
puellce01,2019,AL,OF,1
andruel01,2023,AL,3B,1
rusinch01,2015,NL,P,1
taylosa03,2023,AL,OF,1
hernada01,2018,NL,P,1
crockky01,2014,AL,P,1
ibanean01,2021,AL,OF,1
machama01,2018,NL,3B,1
abreuto01,2014,NL,3B,1
matzety01,2020,NL,P,1
gilbelo01,2023,AL,P,1
bleieri01,2022,NL,P,1
santaca01,2014,AL,C,1
smithwi05,2021,NL,C,1
fieldth01,2015,AL,SS,1
thompke02,2023,NL,P,1
deanau01,2022,NL,OF,1
marisja01,2016,AL,OF,1
galvifr01,2016,NL,SS,1
galero01,2019,NL,C,1
fieldjo03,2018,NL,P,1
kiermke01,2016,AL,OF,1
ohopplo01,2023,AL,C,1
quintjo01,2017,AL,P,1
senzeni01,2019,NL,2B,1
sherfji01,2017,NL,P,1
walketa01,2016,AL,P,1
ortizda01,2015,AL,1B,1
solando01,2022,NL,1B,1
seageky01,2015,AL,3B,1
wolteto01,2018,NL,C,1
rodrise01,2017,NL,1B,1
alonsyo01,2018,AL,1B,1
murphjr01,2018,NL,C,1
dejesiv02,2016,NL,2B,1
doubrfe01,2014,AL,P,1
kieboca01,2021,NL,3B,1
winnke01,2023,NL,P,1
rojasmi02,2014,NL,3B,1
espinda01,2014,NL,2B,1
salech01,2014,AL,P,1
heanean01,2016,AL,P,1
riverya01,2018,NL,2B,1
gimench01,2018,NL,P,1
anderty01,2021,NL,P,1
buterdr01,2018,NL,1B,1
martini02,2019,NL,OF,1
prattni01,2022,AL,OF,1
duplajo01,2019,NL,P,1
thomala02,2023,NL,OF,1
forsylo01,2017,NL,1B,1
fletcda02,2022,AL,2B,1
lopezjo02,2017,NL,P,1
bailean01,2016,NL,P,1
solakni01,2019,AL,2B,1
wallsta01,2021,AL,SS,1
pegueca01,2014,AL,OF,1
delosen01,2019,NL,P,1
garrest01,2022,NL,OF,1
bandaan01,2017,NL,P,1
peralwa01,2019,NL,P,2
morrilo01,2015,AL,OF,1
cruzon01,2022,NL,OF,1
flowety01,2019,NL,C,1
gravebr01,2018,NL,P,1
nolaau01,2023,NL,C,1
urshegi01,2019,AL,3B,1
middlke01,2021,AL,P,1
nelsory01,2023,NL,P,1
juradar01,2020,NL,P,1
herrero02,2018,AL,2B,1
riverse01,2021,AL,C,1
francty01,2019,NL,2B,1
kuhnejo01,2023,NL,P,1
diazal02,2018,AL,3B,1
mercejo03,2016,NL,SS,1
estrath01,2019,AL,2B,1
realmjt01,2020,NL,C,1
bedroca01,2018,AL,P,1
bruceja01,2020,NL,1B,1
hynesco01,2015,AL,P,1
castrmi01,2020,AL,P,1
brantmi02,2017,AL,OF,1
dominse01,2018,NL,P,1
thomala02,2020,NL,OF,1
blazemi01,2017,NL,P,1
familje01,2014,NL,P,1
fletcaa01,2020,AL,P,1
dukeza01,2014,NL,P,1
luxga01,2019,NL,2B,1
garcigr01,2017,NL,2B,1
wellsty01,2023,AL,P,1
haaseer01,2019,AL,C,1
lucrojo01,2019,NL,C,1
harvema01,2021,AL,P,1
drurybr01,2022,NL,OF,1
nolaau01,2020,AL,C,1
wallsta01,2023,AL,3B,1
wainwad01,2020,NL,P,1
beltrad01,2018,AL,3B,1
perdolu02,2019,NL,P,1
lakintr01,2020,AL,P,1
sampsad01,2022,NL,P,1
liberlu01,2022,NL,OF,1
tholejo01,2016,AL,C,1
muncyma01,2020,NL,1B,1
wiselbr01,2023,NL,OF,1
wittgni01,2022,NL,P,1
sosaed01,2022,NL,3B,2
russeja02,2015,NL,P,1
grayso01,2016,AL,P,1
marrede01,2015,AL,SS,1
smylydr01,2016,AL,P,1
darnatr01,2019,AL,C,1
jarvibr01,2023,NL,P,1
perezsa02,2016,AL,C,1
neusesh01,2022,AL,1B,1
olsonma02,2019,AL,1B,1
millebr02,2015,AL,OF,1
brachbr01,2017,AL,P,1
gordode01,2018,AL,OF,1
solerjo01,2020,AL,OF,1
schoojo01,2015,AL,2B,1
trevijo01,2019,AL,C,1
herrmch01,2016,NL,C,1
arciaor01,2022,NL,3B,1
avilalu01,2014,NL,P,1
cabreev01,2014,NL,SS,1
moscojo01,2015,NL,P,1
rosenke01,2022,AL,P,1
suareeu01,2016,NL,SS,1
fishede01,2018,AL,OF,1
bruceja01,2019,AL,OF,1
baeji01,2022,NL,OF,1
lackejo01,2016,NL,P,1
pukaj01,2023,NL,P,1
peterja01,2019,AL,2B,1
smeltde01,2019,AL,P,1
forsylo01,2018,NL,2B,1
werthja01,2017,NL,OF,1
castrro01,2022,NL,3B,1
cuetojo01,2019,NL,P,1
gutievl01,2021,NL,P,1
hicksbr01,2014,NL,OF,1
hosmeer01,2017,AL,1B,1
latosma01,2017,AL,P,1
molinya01,2017,NL,1B,1
barmecl01,2014,NL,1B,1
diazyu01,2022,AL,OF,1
mastrmi01,2022,AL,OF,1
treinbl01,2016,NL,P,1
semiema01,2021,AL,SS,1
riddljt01,2018,NL,SS,1
bertijo01,2022,NL,3B,1
osichjo01,2019,AL,P,1
naughpa01,2021,AL,P,1
lemahdj01,2022,AL,2B,1
hiurake01,2022,NL,2B,1
munozya01,2019,NL,SS,1
panikjo01,2020,AL,3B,1
bourgja01,2015,NL,OF,1
rogerja02,2014,NL,1B,1
satinjo01,2014,NL,1B,1
vallich01,2023,AL,P,1
ventejo01,2019,NL,P,2
wallsta01,2021,AL,2B,1
waltodo01,2021,AL,OF,1
adamecr01,2015,NL,SS,1
castilu02,2022,AL,P,1
cunnito01,2015,NL,OF,1
alfarjo01,2022,NL,C,1
blandal01,2019,NL,3B,1
duffyda01,2018,AL,P,1
goodrni01,2018,AL,1B,1
heinety01,2023,AL,C,1
dullry01,2016,AL,P,1
milleow01,2021,AL,2B,1
beerse01,2022,NL,1B,1
ruary01,2016,AL,OF,1
suzukku01,2020,NL,C,1
tatisfe02,2020,NL,SS,1
nunovi01,2015,NL,P,1
uptonju01,2014,NL,OF,1
hoernni01,2021,NL,3B,1
longsh01,2019,AL,3B,1
shawtr01,2019,NL,1B,1
diazjo02,2014,AL,2B,1
ramirha02,2023,AL,OF,1
luetglu01,2021,AL,P,1
hernaen02,2021,AL,SS,1
hoyinja01,2021,AL,OF,1
simmosh01,2017,AL,P,1
larocad01,2014,NL,1B,1
uriaslu01,2023,NL,2B,1
whiteel04,2021,AL,2B,1
foltymi01,2014,AL,P,1
nievewi01,2015,NL,C,1
nievewi01,2014,NL,1B,1
lakeju01,2014,NL,OF,1
richacl01,2016,NL,P,2
rosentr01,2020,AL,P,1
soriajo02,2023,AL,P,1
guerrja01,2020,NL,P,1
haggesa01,2021,AL,2B,1
perezhe01,2018,NL,OF,1
gombeau01,2023,NL,P,1
kempto01,2021,AL,OF,1
matusbr01,2016,AL,P,1
peralwi01,2022,AL,P,1
stewabr01,2019,AL,P,1
stratch01,2019,NL,P,1
waldema01,2019,AL,P,1
thameer01,2018,NL,OF,1
leonsa01,2023,AL,P,1
vanslsc01,2016,NL,1B,1
tatedi01,2021,AL,P,1
greench03,2019,AL,P,1
turneju01,2021,NL,3B,1
wendljo01,2021,AL,SS,1
bushma01,2023,NL,P,1
demertr01,2019,AL,OF,1
aokino01,2017,AL,P,1
bogaexa01,2017,AL,SS,1
carpema01,2018,NL,2B,1
hillaa01,2014,NL,3B,1
camarjo01,2017,NL,SS,1
knappan01,2022,AL,C,1
poteeco01,2021,NL,P,1
holadbr01,2017,AL,2B,1
howarry01,2016,NL,1B,1
nadyxa01,2014,NL,1B,1
refsnro01,2021,AL,OF,1
mckenry01,2021,AL,OF,1
reynoma03,2017,NL,2B,1
tayloch03,2020,NL,SS,1
toussto01,2020,NL,P,1
trumbma01,2017,AL,1B,1
bedarer01,2014,AL,P,1
barnema01,2021,AL,P,1
dedunsa01,2015,AL,P,1
martimi02,2014,NL,OF,1
cainlo01,2021,NL,OF,1
madribl01,2022,NL,OF,1
moronre01,2022,NL,P,2
burkebr01,2022,AL,P,1
higgipj01,2022,NL,C,1
hernama02,2019,AL,SS,1
dolisra01,2020,AL,P,1
evelada01,2015,NL,P,1
chavimi01,2021,AL,2B,1
medlekr01,2016,AL,P,1
stephja01,2022,NL,P,1
walshja01,2023,AL,1B,1
colliza01,2019,AL,C,1
reddijo01,2021,NL,OF,1
tanakma01,2020,AL,P,1
culbech01,2014,NL,2B,1
hanigry01,2015,AL,C,1
lopezal03,2022,NL,3B,1
britoso01,2018,NL,OF,1
croncj01,2022,NL,1B,1
ferreje01,2015,AL,P,1
yacabji01,2018,AL,P,1
edwarxa01,2023,NL,OF,1
gutieke01,2020,AL,3B,1
goodrni01,2019,AL,1B,1
reddijo01,2021,NL,P,1
schumsk01,2014,NL,P,1
wilsoju10,2019,NL,P,1
ellisaj01,2015,NL,C,1
ortizlu03,2022,NL,P,1
mendeyo01,2016,AL,P,1
schimry01,2016,NL,3B,1
murphjr01,2015,AL,C,1
omallsh01,2015,AL,OF,1
wilsoju10,2020,NL,P,1
rizzoan01,2017,NL,2B,1
rodriye01,2023,AL,P,1
gattiev01,2017,AL,1B,1
forteni01,2022,NL,1B,1
segurje01,2014,NL,SS,1
baezpe01,2018,NL,P,1
marcatu01,2023,NL,3B,1
palkada01,2019,AL,1B,1
steersp01,2023,NL,3B,1
daleyma01,2014,AL,P,1
perezmi03,2018,AL,C,1
martini02,2021,NL,OF,1
barnebr02,2014,NL,OF,1
kellyca02,2016,NL,C,1
urenajo01,2018,NL,P,1
duffety01,2021,AL,P,1
swarmma01,2022,NL,P,1
aluja01,2023,NL,3B,1
panikjo01,2015,NL,2B,1
clemeer01,2021,AL,OF,1
melenmj01,2022,AL,C,1
montgjo01,2017,AL,P,1
ascheco01,2017,AL,OF,1
cottsne01,2014,AL,P,1
sprinje01,2021,AL,P,1
allenau01,2019,NL,C,1
morsemi01,2017,NL,1B,1
salasfe01,2017,NL,P,1
evansph01,2020,NL,1B,1
peterja01,2020,NL,OF,1
marrech01,2017,NL,OF,1
johnsel02,2014,AL,OF,1
lopezal03,2023,NL,2B,1
alcanar01,2015,NL,3B,1
rendoan01,2015,NL,2B,1
teherju01,2018,NL,P,1
ryuhy01,2020,AL,P,1
solarya01,2016,NL,2B,1
forsylo01,2017,NL,SS,1
penaca01,2014,AL,1B,1
salech01,2019,AL,P,1
scribtr01,2018,NL,P,1
davista01,2019,NL,P,1
drakeol01,2018,AL,P,4
urenari01,2019,AL,P,1
grateju01,2017,AL,C,1
osunajo01,2018,NL,OF,1
chishja01,2023,NL,OF,1
olivaja01,2020,NL,OF,1
karinja01,2019,AL,P,1
lewisky01,2023,NL,OF,1
rominan01,2018,AL,1B,1
gourryu01,2017,AL,2B,1
boteda01,2020,NL,3B,1
pennicl01,2015,AL,2B,1
velazan01,2018,AL,2B,1
negrokr01,2015,NL,OF,1
freemmi01,2020,AL,3B,1
waltena01,2022,AL,P,1
solarya01,2017,NL,2B,1
smithch07,2016,AL,P,1
walkech02,2021,NL,1B,1
zimmery01,2019,NL,1B,1
stanery01,2022,AL,P,1
jankotr01,2022,NL,OF,1
reyesjo03,2015,AL,P,1
perezhe01,2018,NL,P,1
galvifr01,2019,NL,2B,1
valaipa01,2016,NL,SS,1
barraky01,2017,NL,P,1
nodary01,2023,AL,OF,1
raleica01,2023,AL,C,1
wadela01,2020,AL,1B,1
peralda01,2020,NL,OF,1
kaminro01,2020,NL,P,1
gourryu01,2019,AL,1B,1
crawfca02,2014,NL,OF,1
lucrojo01,2020,AL,C,1
stephtr01,2021,AL,P,1
centeju01,2017,AL,C,1
valaich01,2014,NL,1B,1
confomi01,2015,NL,OF,1
barlosc01,2018,AL,P,1
mckenry01,2022,AL,P,1
morejad01,2020,NL,P,1
greengr01,2014,AL,3B,1
parisky01,2023,AL,OF,1
chaveje01,2017,AL,P,1
floripe01,2016,NL,SS,1
sucreje01,2017,AL,C,1
nelsoni01,2021,AL,P,1
perezsa02,2021,AL,C,1
ellsbja01,2016,AL,OF,1
mathima01,2020,NL,1B,1
lauerer01,2018,NL,P,1
coveydy01,2020,AL,P,1
cainma01,2016,NL,P,1
couloda01,2020,AL,P,1
farmebu01,2021,AL,P,1
hechaad01,2017,AL,SS,1
santada01,2021,AL,OF,1
alcaljo01,2023,AL,P,1
lugose01,2023,NL,P,1
arroych01,2023,AL,2B,1
saltaja01,2016,AL,1B,1
tartatr01,2015,NL,C,1
moniami01,2020,NL,OF,1
alforan01,2018,AL,OF,1
flahery01,2014,AL,OF,1
zobribe01,2014,AL,2B,1
roech01,2018,AL,P,1
minteaj01,2021,NL,P,1
gantjo01,2021,NL,P,1
simmoan01,2017,AL,SS,1
descada01,2014,NL,P,1
feyerjo01,2021,NL,P,1
meansjo01,2021,AL,P,1
owingch01,2019,AL,SS,2
shawtr01,2018,NL,2B,1
darnach01,2017,NL,1B,1
jewelja01,2019,AL,P,1
frelisa01,2023,NL,OF,1
lemahdj01,2023,AL,3B,1
webbja01,2020,NL,P,1
burgeja01,2023,AL,2B,1
rogertr01,2021,NL,P,1
ogandal01,2015,AL,P,1
clemeer01,2022,AL,2B,1
ramirjo01,2015,AL,OF,1
terdojo01,2015,NL,1B,1
britojh01,2023,AL,P,1
nogowjo01,2021,NL,1B,2
smithjo09,2022,AL,3B,1
pivetni01,2019,NL,P,1
ramirer02,2017,AL,P,2
chaveje01,2020,AL,P,1
anderbr06,2020,NL,3B,1
dubonma01,2021,NL,3B,1
plouftr01,2017,AL,3B,2
perezsa02,2020,AL,C,1
somsela01,2016,NL,P,1
hillaa01,2016,AL,3B,1
bolanro01,2022,AL,P,1
uptonju01,2016,AL,OF,1
segurje01,2022,NL,SS,1
wendljo01,2019,AL,SS,1
rivertj01,2016,NL,2B,1
montafr01,2020,AL,P,1
hillri01,2016,AL,P,1
rizzoan01,2015,NL,1B,1
gamelbe01,2016,AL,OF,2
choiji01,2021,AL,1B,1
machama01,2015,AL,3B,1
mcfartj01,2015,AL,P,1
crickky01,2021,NL,P,1
villajo01,2017,NL,OF,1
mccutan01,2018,NL,OF,1
concege01,2016,NL,P,1
pindech01,2021,AL,3B,1
yelicch01,2020,NL,OF,1
baezsa01,2018,AL,P,1
negrokr01,2015,NL,3B,1
godleza01,2019,NL,P,1
jayjo02,2021,AL,OF,1
carpema01,2014,NL,OF,1
robincl01,2015,NL,OF,1
ruizri01,2021,NL,OF,1
sewalpa01,2023,AL,P,1
hatchto01,2023,NL,P,1
quezajo01,2020,NL,P,1
smithjo08,2019,NL,P,1
brossmi01,2020,AL,1B,1
evansph01,2017,NL,2B,1
goldspa01,2022,NL,1B,1
stassma01,2022,AL,C,1
arrieja01,2017,NL,P,1
phillev01,2019,AL,P,1
bryankr01,2023,NL,1B,1
garrebr01,2023,NL,P,1
gonzaer01,2016,AL,2B,1
forsylo01,2014,AL,OF,1
santaca01,2014,AL,3B,1
vinceni01,2020,NL,P,1
wrighja01,2014,NL,P,1
crickky01,2019,NL,P,1
hayesbr01,2015,AL,C,1
osunajo01,2020,NL,OF,1
ahmedni01,2015,NL,SS,1
anderty01,2023,AL,P,1
arciaor01,2021,NL,SS,2
anderti01,2023,AL,SS,1
alcanse01,2020,AL,3B,1
cartech02,2017,AL,OF,1
crochga01,2021,AL,P,1
gausmke01,2016,AL,P,1
florewi01,2020,NL,1B,1
liberad01,2015,NL,P,1
zobribe01,2016,NL,1B,1
mcgousc01,2015,NL,P,1
rodrife02,2015,AL,P,1
roech01,2017,NL,P,1
morgael01,2021,AL,P,1
martica04,2019,NL,P,1
deleojo03,2017,AL,P,1
garvemi01,2020,AL,C,1
gibsoky01,2014,AL,P,1
koenija01,2022,AL,P,1
gyorkje01,2016,NL,2B,1
sandopa01,2021,NL,1B,1
cabreos01,2023,AL,2B,1
jeffeda01,2021,AL,P,1
jungjo01,2022,AL,3B,1
gosseph01,2017,NL,2B,1
smithdr01,2021,NL,P,1
brujavi01,2023,AL,3B,1
terdojo01,2015,NL,OF,1
moncrca01,2017,NL,OF,1
owingch01,2023,NL,SS,1
baezja01,2016,NL,OF,1
burleal01,2023,NL,P,1
adamsau02,2019,AL,P,1
chatwty01,2021,AL,P,1
collmjo01,2017,NL,P,1
muncyma01,2015,AL,1B,1
pennicl01,2014,NL,SS,1
smithjo09,2023,AL,SS,1
mondera02,2017,AL,SS,1
verlaju01,2023,AL,P,1
gosean01,2021,AL,P,1
hanigmi01,2017,AL,OF,1
neshepa01,2016,AL,P,1
weavelu01,2020,NL,P,1
johnske05,2015,NL,SS,1
selleju01,2014,AL,2B,1
mcgeeja01,2020,NL,P,1
clippty01,2016,NL,P,1
garvemi01,2023,AL,C,1
leonar02,2017,AL,P,1
fowlede01,2018,NL,OF,1
padloke01,2023,AL,1B,1
outmaja01,2022,NL,OF,1
hoernni01,2020,NL,OF,1
hagerja01,2021,NL,OF,1
welkeco01,2021,NL,1B,1
thameer01,2017,NL,1B,1
mateojo01,2023,AL,SS,1
